ProdCodeId	DMDCode	TermfromEMIS	ProductName	drugsubstancename	substancestrength	formulation	routeofadministration	bnfcode	DrugIssues	FINAL_CATEGORY
6386841000033117		Nuromol  Tablets  200 mg + 500 mg							90	i) Basic analgesics
993341000033113	183311000001101	Nu-Seals 300 gastro-resistant tablets (Alliance Pharmaceuticals Ltd)	Nu-Seals 300 gastro-resistant tablets	Aspirin	300.000mg	Gastro-resistant tablet	Oral		300000	i) Basic analgesics
991441000033115	414311000001102	Nu-Seals 75 gastro-resistant tablets (Alliance Pharmaceuticals Ltd)	Nu-Seals 75 gastro-resistant tablets	Aspirin	75.000mg	Gastro-resistant tablet	Oral		300000	i) Basic analgesics
2797741000033114	477011000001101	Orbifen For Children 100mg/5ml oral suspension (Orbis Consumer Products Ltd)	Orbifen For Children 100mg/5ml oral suspension	Ibuprofen	20.000mg/1.000ml	Oral suspension	Oral		100	i) Basic analgesics
1012141000033112	634211000001100	Oruvail 2.5% gel (Sanofi)	Oruvail 2.5% gel	Ketoprofen	25.000mg/1.000gram	Gel	Transdermal		100000	i) Basic analgesics
4500141000033118	744411000001105	Paldesic paracetamol 120mg/5ml oral suspension (Rosemont Pharmaceuticals Ltd)	Paldesic paracetamol 120mg/5ml oral suspension	Paracetamol	24.000mg/1.000ml	Oral suspension	Oral		80	i) Basic analgesics
5100741000033116	74811000001105	Paldesic paracetamol 250mg/5ml oral suspension (Rosemont Pharmaceuticals Ltd)	Paldesic paracetamol 250mg/5ml oral suspension	Paracetamol	50.000mg/1.000ml	Oral suspension	Oral		20	i) Basic analgesics
2968741000033117	550611000001102	Panadol 500mg capsules (GlaxoSmithKline Consumer Healthcare UK Ltd)	Panadol 500mg capsules	Paracetamol	500.000mg	Capsule	Oral		2000	i) Basic analgesics
1040341000033115	526111000001109	Panadol 500mg tablets (GlaxoSmithKline Consumer Healthcare UK Ltd)	Panadol 500mg tablets	Paracetamol	500.000mg	Tablet	Oral		1000	i) Basic analgesics
5896641000033116	638311000001103	Panadol ActiFast Soluble tablets (GlaxoSmithKline Consumer Healthcare UK Ltd)	Panadol ActiFast Soluble tablets	Paracetamol	500.000mg	Effervescent tablet	Oral		1000	i) Basic analgesics
5576941000033119	4490411000001107	Panadol NightPain tablets (GlaxoSmithKline Consumer Healthcare UK Ltd)	Panadol NightPain tablets	Diphenhydramine hydrochloride/ Paracetamol	25.000mg + 500.000mg	Tablet	Oral		400	i) Basic analgesics
5415041000033113	16655311000001107	Panadol OA 1000mg tablets (GlaxoSmithKline Consumer Healthcare UK Ltd)	Panadol OA 1000mg tablets	Paracetamol	1.000gram	Tablet	Oral		200	i) Basic analgesics
12426441000033116	34887511000001102	Paracetamol 100mg/10ml solution for infusion ampoules	Paracetamol 100mg/10ml solution for infusion ampoules	Paracetamol	10.000mg/1.000ml	Solution for infusion	Intravenous		30	i) Basic analgesics
1029941000033114	322246006	Paracetamol 100mg/ml oral solution sugar free	Paracetamol 100mg/ml oral solution sugar free	Paracetamol	100.000mg/1.000ml	Oral solution	Oral	4070100	10000	i) Basic analgesics
1037941000033118	35369011000001106	Paracetamol 120mg soluble tablets sugar free	Paracetamol 120mg soluble tablets sugar free	Paracetamol	120.000mg	Soluble tablet/	Oral	4070100	6000	i) Basic analgesics
2105041000033111	322256005	Paracetamol 120mg suppositories	Paracetamol 120mg suppositories	Paracetamol	120.000mg	Suppository	Rectal	4070100	60000	i) Basic analgesics
2190441000033110	322238005	Paracetamol 120mg/5ml oral solution paediatric	Paracetamol 120mg/5ml oral solution paediatric	Paracetamol	24.000mg/1.000ml	Oral solution	Oral	4070100	300000	i) Basic analgesics
4508141000033115	39025411000001104	Paracetamol 120mg/5ml oral solution paediatric sugar free	Paracetamol 120mg/5ml oral solution paediatric sugar free	Paracetamol	24.000mg/1.000ml	Oral solution	Oral	4070100	800000	i) Basic analgesics
2920041000033114	3559811000001104	Paracetamol 120mg/5ml oral suspension 5ml sachets sugar free	Paracetamol 120mg/5ml oral suspension 5ml sachets sugar free	Paracetamol	24.000mg/1.000ml	Oral suspension	Oral	4070100	2000	i) Basic analgesics
1038041000033115	322277008	Paracetamol 120mg/5ml oral suspension paediatric	Paracetamol 120mg/5ml oral suspension paediatric	Paracetamol	24.000mg/1.000ml	Oral suspension	Oral	4070100	3000000	i) Basic analgesics
1038941000033119	39024711000001106	Paracetamol 120mg/5ml oral suspension paediatric sugar free	Paracetamol 120mg/5ml oral suspension paediatric sugar free	Paracetamol	24.000mg/1.000ml	Oral suspension	Oral	4070100	5000000	i) Basic analgesics
1039041000033111	322278003	Paracetamol 125mg suppositories	Paracetamol 125mg suppositories	Paracetamol	125.000mg	Suppository	Rectal	4070100	80000	i) Basic analgesics
12903041000033114	36752911000001107	Paracetamol 1g effervescent tablets sugar free	Paracetamol 1g effervescent tablets sugar free	Paracetamol	1.000gram	Effervescent tablet	Oral	4070100	400	i) Basic analgesics
5844841000033116	8801011000001103	Paracetamol 1g suppositories	Paracetamol 1g suppositories	Paracetamol	1.000gram	Suppository	Rectal	4070100	4000	i) Basic analgesics
12579041000033111	16665611000001108	Paracetamol 1g tablets	Paracetamol 1g tablets	Paracetamol	1.000gram	Tablet	Oral	4070100	2000	i) Basic analgesics
12207341000033116	34343611000001100	Paracetamol 1g/100ml solution for infusion bottles	Paracetamol 1g/100ml solution for infusion bottles	Paracetamol	10.000mg/1.000ml	Solution for infusion	Intravenous		100	i) Basic analgesics
3075641000033114	7393611000001100	Paracetamol 1g/100ml solution for infusion vials	Paracetamol 1g/100ml solution for infusion vials	Paracetamol	10.000mg/1.000ml	Solution for infusion	Intravenous	4070100	400	i) Basic analgesics
1039241000033115	322254008	Paracetamol 240mg suppositories	Paracetamol 240mg suppositories	Paracetamol	240.000mg	Suppository	Rectal	4070100	20000	i) Basic analgesics
3859241000033114	3437211000001102	Paracetamol 250mg orodispersible tablets sugar free	Paracetamol 250mg orodispersible tablets sugar free	Paracetamol	250.000mg	Orodispersible tablet	Oral	4070100	10000	i) Basic analgesics
1748941000033116	322257001	Paracetamol 250mg suppositories	Paracetamol 250mg suppositories	Paracetamol	250.000mg	Suppository	Rectal	4070100	20000	i) Basic analgesics
1811641000033110	322239002	Paracetamol 250mg/5ml oral suspension	Paracetamol 250mg/5ml oral suspension	Paracetamol	50.000mg/1.000ml	Oral suspension	Oral	4070100	2000000	i) Basic analgesics
6466941000033119	4957511000001101	Paracetamol 250mg/5ml oral suspension 5ml sachets sugar free	Paracetamol 250mg/5ml oral suspension 5ml sachets sugar free	Paracetamol	50.000mg/1.000ml	Oral suspension	Oral	4070100	1000	i) Basic analgesics
2215141000033110	39024611000001102	Paracetamol 250mg/5ml oral suspension sugar free	Paracetamol 250mg/5ml oral suspension sugar free	Paracetamol	50.000mg/1.000ml	Oral suspension	Oral	4070100	4000000	i) Basic analgesics
3179841000033115	322804009	Paracetamol 325mg / Isometheptene 65mg capsules	Paracetamol 325mg / Isometheptene 65mg capsules	Isometheptene mucate/ Paracetamol	65.000mg + 325.000mg	Capsule	Oral	4070100	9000	i) Basic analgesics
13395041000033113	39690411000001105	Paracetamol 500mg / Diphenhydramine 25mg tablets	Paracetamol 500mg / Diphenhydramine 25mg tablets	Diphenhydramine hydrochloride/ Paracetamol	25.000mg + 500.000mg	Tablet	Oral	4070100	40	i) Basic analgesics
3179741000033113	322780008	Paracetamol 500mg / Domperidone 10mg tablets	Paracetamol 500mg / Domperidone 10mg tablets	Domperidone maleate/ Paracetamol	10.000mg + 500.000mg	Tablet	Oral	4070401	6000	i) Basic analgesics
11781541000033112	33568211000001100	Paracetamol 500mg / Ibuprofen 150mg tablets	Paracetamol 500mg / Ibuprofen 150mg tablets	Ibuprofen/ Paracetamol	150.000mg + 500.000mg	Tablet	Oral	4070100	30	i) Basic analgesics
6386741000033110	18595211000001106	Paracetamol 500mg / Ibuprofen 200mg tablets	Paracetamol 500mg / Ibuprofen 200mg tablets	Ibuprofen/ Paracetamol	200.000mg + 500.000mg	Tablet	Oral	4070100	300	i) Basic analgesics
3180041000033110	322788001	Paracetamol 500mg / Metoclopramide 5mg effervescent powder sachets sugar free	Paracetamol 500mg / Metoclopramide 5mg effervescent powder sachets sugar free	Metoclopramide hydrochloride/ Paracetamol	5.000mg + 500.000mg	 Effervescent powder	Oral	4070401	50000	i) Basic analgesics
1846641000033110	39700511000001102	Paracetamol 500mg / Metoclopramide 5mg tablets	Paracetamol 500mg / Metoclopramide 5mg tablets	Metoclopramide hydrochloride/ Paracetamol	5.000mg + 500.000mg	Tablet	Oral	4070401	300000	i) Basic analgesics
1747841000033111	322280009	Paracetamol 500mg capsules	Paracetamol 500mg capsules	Paracetamol	500.000mg	Capsule	Oral	4070100	4000000	i) Basic analgesics
12428741000033112	34878611000001106	Paracetamol 500mg effervescent tablets	Paracetamol 500mg effervescent tablets	Paracetamol	500.000mg	 Effervescent tablet	Oral	4070100	40000	i) Basic analgesics
1038641000033114	39720311000001101	Paracetamol 500mg soluble tablets	Paracetamol 500mg soluble tablets	Paracetamol	500.000mg	Effervescent tablet	Oral	4070100	5000000	i) Basic analgesics
1039341000033113	322250004	Paracetamol 500mg suppositories	Paracetamol 500mg suppositories	Paracetamol	500.000mg	Suppository	Rectal	4070100	40000	i) Basic analgesics
1040441000033114	322236009	Paracetamol 500mg tablets	Paracetamol 500mg tablets	Paracetamol	500.000mg	Tablet	Oral	4070100	90000000	i) Basic analgesics
3309741000033113	36026311000001108	Paracetamol 500mg/50ml solution for infusion vials	Paracetamol 500mg/50ml solution for infusion vials	Paracetamol	10.000mg/1.000ml	Solution for infusion	Intravenous	4070100	200	i) Basic analgesics
5890041000033113	13893811000001105	Paracetamol 500mg/5ml oral solution	Paracetamol 500mg/5ml oral solution	Paracetamol	100.000mg/1.000ml	Oral solution	Oral	4070100	1000	i) Basic analgesics
9088341000033119	24014911000001102	Paracetamol 500mg/5ml oral solution sugar free	Paracetamol 500mg/5ml oral solution sugar free	Paracetamol	100.000mg/1.000ml	Oral solution	Oral	4070100	10000	i) Basic analgesics
6001941000033119	8671111000001100	Paracetamol 500mg/5ml oral suspension	Paracetamol 500mg/5ml oral suspension	Paracetamol	100.000mg/1.000ml	Oral suspension	Oral	4070100	2000	i) Basic analgesics
8199741000033117	21636411000001107	Paracetamol 500mg/5ml oral suspension sugar free	Paracetamol 500mg/5ml oral suspension sugar free	Paracetamol	100.000mg/1.000ml	Oral suspension	Oral	4070100	20000	i) Basic analgesics
1749041000033113	322258006	Paracetamol 60mg suppositories	Paracetamol 60mg suppositories	Paracetamol	60.000mg	Suppository	Rectal	4070100	10000	i) Basic analgesics
2827541000033111	24580811000001103	Paracetamol 80mg suppositories	Paracetamol 80mg suppositories	Paracetamol	80.000mg	Suppository	Rectal	4070100	40	i) Basic analgesics
1030341000033116		Paracetamol  Sugar free elixir  120 mg/5 ml							800000	i) Basic analgesics
1039141000033110		Paracetamol  Suspension  120 mg/5 ml							2	i) Basic analgesics
1040941000033116	4162111000001102	Paradote 100mg/500mg tablets (Sinclair IS Pharma Plc)	Paradote 100mg/500mg tablets	Paracetamol	500.000mg	Tablet	Oral		500	i) Basic analgesics
1038541000033113	3254311000001101	Paramax sachets (Sanofi)	Paramax sachets	Metoclopramide hydrochloride/ Paracetamol	5.000mg + 500.000mg	 Effervescent powder	Oral		200000	i) Basic analgesics
1040541000033110	186611000001100	Paramax tablets (Sanofi)	Paramax tablets	Metoclopramide hydrochloride/ Paracetamol	5.000mg + 500.000mg	Tablet	Oral		500000	i) Basic analgesics
11717041000033113	32968511000001102	Paravict 500mg tablets (Ecogen Europe Ltd)	Paravict 500mg tablets	Paracetamol	500.000mg	Tablet	Oral		9000	i) Basic analgesics
2980141000033116	121111000001107	Pennsaid 16mg/ml cutaneous solution (Movianto UK Ltd)	Pennsaid 16mg/ml cutaneous solution	Diclofenac sodium	16.000mg/1.000ml	Liquid	Transdermal		6000	i) Basic analgesics
3075741000033117	7390211000001107	Perfalgan 1g/100ml solution for infusion vials (Bristol-Myers Squibb Pharmaceuticals Ltd)	Perfalgan 1g/100ml solution for infusion vials	Paracetamol	10.000mg/1.000ml	Solution for infusion	Intravenous		9	i) Basic analgesics
4258141000033119	9738911000001103	Phorpain 5% gel (Advanz Pharma)	Phorpain 5% gel	Ibuprofen	50.000mg/1.000gram	Gel	Transdermal		10000	i) Basic analgesics
4258241000033114	510711000001104	Phorpain Maximum Strength 10% gel (Advanz Pharma)	Phorpain Maximum Strength 10% gel	Ibuprofen	100.000mg/1.000gram	Gel	Transdermal		20000	i) Basic analgesics
1086541000033118	330233004	Piroxicam 0.5% gel	Piroxicam 0.5% gel	Piroxicam	5.000mg/1.000gram	Gel	Cutaneous	10030200	3000000	i) Basic analgesics
1089541000033114		Piroxicam  Sports gel  0.5 %							2000	i) Basic analgesics
1102841000033114	597711000001104	Powergel 2.5% gel (A. Menarini Farmaceutica Internazionale SRL)	Powergel 2.5% gel	Ketoprofen	25.000mg/1.000gram	Gel	Transdermal		300000	i) Basic analgesics
3962341000033112	8886911000001105	PR Heat spray (Reckitt Benckiser Healthcare (UK) Ltd)	PR Heat spray	Ethyl nicotinate/ Methyl salicylate/ Racemic camphor	11.000mg/1.000gram + 12.500mg/1.000gram + 6.200mg/1.000gram	Spray	Transdermal		200	i) Basic analgesics
1113041000033114	600211000001102	Proflex 5% cream (Novartis Consumer Health UK Ltd)	Proflex 5% cream	Ibuprofen	50.000mg/1.000gram	Cream	Transdermal		90000	i) Basic analgesics
5809841000033112	17319911000001107	Qutenza 179mg cutaneous patches (Grunenthal Ltd)	Qutenza 179mg cutaneous patches	Capsaicin	179.000mg	Cutaneous patch/	Cutaneous		100	i) Basic analgesics
10220041000033119	9111411000001102	Radian B Muscle rub (Thornton & Ross Ltd)	Radian B Muscle rub	Capsicum oleoresin/ Menthol/ Methyl salicylate/ Racemic camphor	50.000microgram/1.000gram + 25.400mg/1.000gram + 4.200mg/1.000gram + 14.300mg/1.000gram	Cream	Transdermal		300	i) Basic analgesics
85141000033117	4024711000001105	Radian B Pain Relief spray (Thornton & Ross Ltd)	Radian B Pain Relief spray	Ammonium salicylate/ Menthol/ Racemic camphor/ Salicylic acid	10.000mg/1.000ml + 14.000mg/1.000ml + 6.000mg/1.000ml + 5.400mg/1.000ml	Spray	Cutaneous		40000	i) Basic analgesics
4432141000033116	4684211000001103	Ralgex cream (G.R. Lane Health Products Ltd)	Ralgex cream	Capsicum oleoresin/ Hydroxyethyl salicylate/ Methyl nicotinate	1.200mg/1.000gram + 100.000mg/1.000gram + 10.000mg/1.000gram	Cream	Transdermal		100	i) Basic analgesics
2043241000033118	3893811000001106	Ralgex Freeze spray (G.R. Lane Health Products Ltd)	Ralgex Freeze spray	Hydroxyethyl salicylate/ Isopentane/ Methoxymethane	100.000mg/1.000gram + 677.700mg/1.000gram + 144.100mg/1.000gram	Spray	Transdermal		6000	i) Basic analgesics
2043141000033113	3839311000001105	Ralgex Heat spray (G.R. Lane Health Products Ltd)	Ralgex Heat spray	Hydroxyethyl salicylate/ Methyl nicotinate	60.000mg/1.000ml + 16.000mg/1.000ml	Spray	Transdermal		20000	i) Basic analgesics
3840241000033117	346983006	Salicylic acid 2% / Mucopolysaccharide polysulfate 0.2% cream	Salicylic acid 2% / Mucopolysaccharide polysulfate 0.2% cream	Mucopolysaccharide polysulfate/ Salicylic acid	2.000mg/1.000gram + 20.000mg/1.000gram	Cream	Transdermal	10030200	200000	i) Basic analgesics
3229441000033115	347340000	Salicylic acid 2% / Mucopolysaccharide polysulfate 0.2% gel	Salicylic acid 2% / Mucopolysaccharide polysulfate 0.2% gel	Mucopolysaccharide polysulfate/ Salicylic acid	2.000mg/1.000gram + 20.000mg/1.000gram	Gel	Cutaneous	10030200	500000	i) Basic analgesics
13158041000033116	37618911000001106	Solacutan 3% gel (Mibe Pharma UK Ltd)	Solacutan 3% gel	Diclofenac sodium	30.000mg/1.000gram	Gel	Cutaneous		200	i) Basic analgesics
2583941000033115	3648411000001100	Solaraze 3% gel (Almirall Ltd)	Solaraze 3% gel	Diclofenac sodium	30.000mg/1.000gram	Gel	Cutaneous		300000	i) Basic analgesics
2971341000033119	3993411000001104	Sudafed Non-Drowsy Dual Relief capsules (McNeil Products Ltd)	Sudafed Non-Drowsy Dual Relief capsules	Caffeine/ Paracetamol/ Phenylephrine hydrochloride	25.000mg + 300.000mg + 5.000mg	Capsule	Oral		70	i) Basic analgesics
2928141000033111	484911000001104	Tiloket 2.5% gel (Tillomed Laboratories Ltd)	Tiloket 2.5% gel	Ketoprofen	25.000mg/1.000gram	Gel	Transdermal		700	i) Basic analgesics
1456141000033113	632311000001101	Transvasin Heat Rub cream (Thornton & Ross Ltd)	Transvasin Heat Rub cream	Ethyl nicotinate/ Hexyl nicotinate/ Thurfyl salicylate	20.000mg/1.000gram + 20.000mg/1.000gram + 140.000mg/1.000gram	Cream	Cutaneous		900000	i) Basic analgesics
1466841000033113	4183411000001101	Transvasin Heat spray (Thornton & Ross Ltd)	Transvasin Heat spray	Diethylamine salicylate/ Hydroxyethyl salicylate/ Methyl nicotinate	50.000mg/1.000gram + 50.000mg/1.000gram + 10.000mg/1.000gram	Spray	Transdermal/ Cutaneous		30000	i) Basic analgesics
1458541000033117	873811000001106	Traxam 3% gel (Advanz Pharma)	Traxam 3% gel	Felbinac	30.000mg/1.000gram	Gel	Transdermal		900000	i) Basic analgesics
1458241000033119	289511000001106	Traxam 3.17% foam (Advanz Pharma)	Traxam 3.17% foam	Felbinac	31.700mg/1.000gram	Foam	Transdermal		100000	i) Basic analgesics
5052441000033114	906211000001104	Traxam Pain Relief 3% gel (Advanz Pharma)	Traxam Pain Relief 3% gel	Felbinac	30.000mg/1.000gram	Gel	Transdermal		9000	i) Basic analgesics
1525641000033118	2894011000001109	Voltarol 1.16% Emulgel (GlaxoSmithKline Consumer Healthcare UK Ltd)	Voltarol 1.16% Emulgel	Diclofenac diethylammonium	11.600mg/1.000gram	Gel	Transdermal		2000000	i) Basic analgesics
3077841000033119	2893611000001100	Voltarol 1.16% Emulgel P (GlaxoSmithKline Consumer Healthcare UK Ltd)	Voltarol 1.16% Emulgel P	Diclofenac diethylammonium	11.600mg/1.000gram	Gel	Transdermal		100000	i) Basic analgesics
9173441000033118	22479611000001102	Voltarol 12 Hour Emulgel P 2.32% gel (GlaxoSmithKline Consumer Healthcare UK Ltd)	Voltarol 12 Hour Emulgel P 2.32% gel	Diclofenac diethylammonium	23.200mg/1.000gram	Gel	Transdermal		100000	i) Basic analgesics
11023141000033114	30246811000001104	Voltarol 140mg medicated plasters (GlaxoSmithKline Consumer Healthcare UK Ltd)	Voltarol 140mg medicated plasters	Diclofenac sodium	140.000mg	Medicated plaster	Cutaneous		1000	i) Basic analgesics
6515641000033110	19904411000001104	Voltarol Active 4% spray (Novartis Consumer Health UK Ltd)	Voltarol Active 4% spray	Diclofenac sodium	40.000mg/1.000gram	Cutaneous spray solution	Cutaneous		300	i) Basic analgesics
3346541000033119	9563411000001107	Voltarol Gel Patch 1% medicated plasters (Novartis Consumer Health UK Ltd)	Voltarol Gel Patch 1% medicated plasters	Diclofenac epolamine	10.000mg/1.000gram	Transdermal patch	Transdermal		4000	i) Basic analgesics
4575541000033114	9099911000001101	Voltarol Pain-eze 1.16% Emulgel (GlaxoSmithKline Consumer Healthcare UK Ltd)	Voltarol Pain-eze 1.16% Emulgel	Diclofenac diethylammonium	11.600mg/1.000gram	Gel	Transdermal		10000	i) Basic analgesics
1713041000033119	318011000001101	Zacin 0.025% cream (Teva UK Ltd)	Zacin 0.025% cream	Capsaicin	250.000microgram/1.000gram	Cream	Cutaneous		50000	i) Basic analgesics
3934341000033112	4956111000001107	Aspirin 500mg / Codeine 8mg dispersible tablets sugar free	Aspirin 500mg / Codeine 8mg dispersible tablets sugar free	Aspirin/ Codeine phosphate	500.000mg + 8.000mg	Dispersible tablet/	Oral	4070100	2000	ii) Weak opioids
